label,text,trainable_data
1,"['reducing/', 'eliminating', 'taxes', 'on', 'zero/', 'low', 'emission', 'modes', 'of', 'transportation', 'like', 'bikes', 'and', 'hybrid', 'cars']",eliminate tax low emission mode transportation like bike hybrid car
1,"['a', 'solar', 'panel', 'should', 'be', 'mandated', 'to', 'be', 'put', 'into', 'all', 'new', 'home', 'builds', ',', 'as', 'well', 'as', 'commercial', 'new', 'builds', '.']",solar panel mandate put new home build well commercial new build
0,"['any', 'idea', 'what', 'a', 'solar', 'panel', 'system', 'costs', '?', 'the', 'batteries', 'required', 'to', 'store', 'what', 'energy', 'might', 'be', 'collected', 'on', 'a', 'snow', 'covered', 'maybe', '5', 'hrs', 'of', 'sunlight', '(', 'winter', 'time', 'in', 'the', 'northern', 'hemisphere', ')', 'panel', '.', 'ask', 'your', 'electric', 'company', 'what', 'it', 'costs', 'to', 'install', 'a', 'buyback', 'meter', 'when', 'you', 'sell', 'the', 'excess', 'power', 'your', 'system', 'produced', '.', 'take', 'a', 'look', 'at', 'california', '...', 'many', 'homes', 'that', 'are', 'off', 'the', 'grid', 'are', 'still', 'receiving', 'bills', 'from', 'electric', 'companies', ',', 'state', 'government', 'implemented', 'a', 'bill', 'to', 'help', 'compensate', 'electricity', 'producers', 'for', 'loss', 'of', 'revenues', 'from', '``', 'off', 'the', 'grid', 'homes/businesses', ""''"", '.']",idea solar panel system cost battery require store energy might collect snow cover maybe hr sunlight winter time northern hemisphere panel ask electric company cost install buyback meter sell excess power system produce take look california many home grid still receive bill electric company state government implement bill help compensate electricity producer loss revenue grid
0,"['solar', 'panels', 'we', 'installed', 'solar', 'panels', 'a', 'year', 'ago', ',', 'unfortunately', 'the', 'transmission', 'and', 'distribution', 'charges', 'in', 'are', 'area', 'make', 'sure', 'solar', 'is', 'not', 'economical', '.', 'the', 'powers', 'that', 'be', 'need', 'to', 'change', 'the', 'whole', 'electrical', 'system', '.', 'our', 't', 'and', 'd', 'charges', 'remain', 'the', 'same', 'no', 'matter', 'how', 'much', 'electricity', 'we', 'use', 'and', 'are', 'most', 'of', 'our', 'monthly', 'charge', '.', 'we', 'could', 'use', 'no', 'electricity', 'and', 'since', 'we', 'are', 'connected', 'to', 'the', 'grid', 'our', 't', 'and', 'd', 'charges', 'are', 'still', 'about', '$', '50', 'per', 'month', '.', 'this', 'does', 'nothing', 'to', 'promote', 'electricity', 'conservation', '.', 'we', 'have', 'an', 'ideal', 'location', 'for', 'solar', 'panels', 'but', 'are', 'restricted', 'to', 'having', 'only', 'enough', 'panels', 'to', 'generate', 'as', 'much', 'electricity', 'as', 'we', 'consume', 'in', 'a', 'year', '.', 'why', 'restrict', 'the', 'amount', 'of', 'solar', 'we', 'generate', '.', 'more', 'folks', 'generating', 'solar', 'electricity', 'and', 'sending', 'it', 'to', 'the', 'grid', ',', 'should', 'mean', 'up', 'grades', 'to', 'the', 'system', 'would', ""n't"", 'be', 'needed', 'as', 'soon', 'or', 'maybe', 'not', 'at', 'all', '.', 'to', 'make', 'solar', 'more', 'economical', 'all', 'i', 'need', 'is', 'to', 'have', 't', 'and', 'd', 'charges', 'calculated', 'by', 'the', 'amount', 'of', 'electricity', 'taken', 'from', 'the', 'grid', ',', 'user', 'pay', '.']",solar panel instal solar panel year ago unfortunately transmission distribution charge area make sure solar economical power need change whole electrical system charge remain matter much electricity use monthly charge could use electricity since connect grid charge still per month nothing promote electricity conservation ideal location solar panel restrict enough panel generate much electricity consume year restrict amount solar generate folk generate solar electricity send grid mean grade system would need soon maybe make solar economical need charge calculate amount electricity take grid user pay
1,"['we', 'need', 'to', 'take', 'advantage', 'of', 'our', 'existing', 'resources', 'while', 'the', 'promising', 'new', 'energy', 'technologies', 'are', 'developing', ',', 'as', 'renewables', 'currently', 'make', 'no', 'sense', 'as', 'mainstream', 'power', 'supplies', '.', 'we', 'need', 'to', 'sell', 'our', 'oil', 'to', 'generate', 'cash', 'for', 'our', 'country', ',', 'and', 'use', 'our', 'natural', 'gas', 'to', 'produce', 'electricity', '.', 'remember', 'how', 'nuclear', 'power', 'was', 'going', 'to', 'become', 'the', 'power', 'of', 'the', 'future', '?', 'solar', 'and', 'wind', 'power', 'have', 'very', 'serious', 'negative', 'side', 'effects', 'and', 'are', 'ridiculously', 'expensive', '.', 'we', 'need', 'to', 'assess', 'canada', ""'s"", 'needs', 'first', ',', 'then', 'global', 'or', 'we', 'risk', 'putting', 'ourselves', 'at', 'an', 'economic', 'disadvantage', 'for', 'decades', '.', 'what', '``', 'feels', 'good', ""''"", 'today', 'needs', 'to', 'be', 'set', 'aside', 'for', 'what', 'is', 'truly', 'best', 'for', 'canada', 'in', 'the', 'long', 'run', '.', 'if', 'we', 'are', 'going', 'to', 'make', 'a', 'massive', '``', 'green', 'shift', ""''"", 'those', 'areas', 'that', 'are', 'burdened', 'with', 'the', 'negative', 'impact', 'of', 'this', 'must', 'be', 'proactively', 'compensated', 'for', 'that', 'choice', ',', 'because', 'it', 'is', 'not', 'a', 'necessity']",need take advantage exist resource promise new energy technology develop renewables currently make sense mainstream power supply need sell oil generate cash country use natural gas produce electricity remember nuclear power go become power future solar wind power serious negative side effect ridiculously expensive need assess canada need first global risk put economic disadvantage decade feel good today need set aside truly best canada long run go make massive green shift area burden negative impact must proactively compensate choice necessity
0,"['http', ':', '//www3.weforum.org/docs/wef_renewable_infrastructure_investment_handbook.pdf', 'https', ':', '//cleantechnica.com/2016/12/25/cost-of-solar-power-vs-cost-of-wind-power-coal-nuclear-natural-gas/', 'renewable', 'energy', 'is', 'cheaper', 'to', 'produce', 'than', 'dirty', 'fuel', '(', 'unless', 'coal', ',', 'gas', ',', 'or', 'nuclear', 'are', 'subsidized', 'by', 'government', ')', '.', 'i', 'strongly', 'urge', 'consumers', 'to', 'investigate', 'and', 'stop', 'believing', 'the', 'fabricated', 'narratives', 'that', 'are', 'being', 'sold', 'people', 'who', 'do', ""n't"", 'believe', 'in', 'independent', 'critical', 'thinking', 'and', 'research', '.']",http http renewable energy cheap produce dirty fuel unless coal gas nuclear subsidize government strongly urge consumer investigate stop believe fabricate narrative sell people believe independent critical thinking research
1,"['taxing', 'carbon', 'is', 'imho', 'strictly', 'a', 'govt', 'and', 'climate', 'change', 'inspired', 'income', 'source', '.', 'cash', 'cow', '.', 'i', 'do', 'not', 'believe', 'for', 'a', 'nano', 'second', 'that', 'man', 'can', 'effect', 'climate', 'change', '.', 'we', 'can', 'reduce', 'pollution', 'but', 'affect', 'climate', 'change', '.', 'not', 'a', 'chance', '.', 'no', 'history', 'available', 'to', 'prove', 'man', 'has', 'changed', 'the', 'climate', 'up', 'or', 'down', '.', 'ever', '.']",tax carbon imho strictly govt climate change inspire income source cash cow believe nano second man effect climate change reduce pollution affect climate change chance history available prove man change climate ever
0,"['climate', 'change', 'is', 'so', 'badly', 'defined', 'as', 'to', 'be', 'useless', '.', 'what', 'the', 'definition', 'implies', 'is', 'that', 'it', 'can', 'get', 'hotter', 'or', 'colder', 'and', 'whichever', 'way', 'it', 'goes', 'is', 'mans', 'fault', '.', 'this', 'is', 'rediculous', 'and', 'nothing', 'but', 'a', 'cop-out', 'when', 'the', 'climate', 'models', 'prove', 'inaccurate', '.', 'as', 'a', 'scientist', ',', 'i', 'see', 'much', 'of', 'what', 'is', 'published', 'being', 'selectively', 'chosen', 'to', 'support', 'the', 'conclusion', 'in', 'much', 'the', 'same', 'way', 'that', 'a', 'drunk', 'uses', 'a', 'lamp', 'post', ',', 'for', 'support', 'rather', 'than', 'illumination', '.']",climate change badly define useless definition implies get hotter colder whichever way go man fault rediculous nothing climate model prove inaccurate scientist see much publish selectively choose support conclusion much way drunk use lamp post support rather illumination
0,"['https', ':', '//climate.nasa.gov/evidence/', 'the', 'current', 'warming', 'trend', 'is', 'of', 'particular', 'significance', 'because', 'most', 'of', 'it', 'is', 'extremely', 'likely', '(', 'greater', 'than', '95', 'percent', 'probability', ')', 'to', 'be', 'the', 'result', 'of', 'human', 'activity', 'since', 'the', 'mid-20th', 'century', 'and', 'proceeding', 'at', 'a', 'rate', 'that', 'is', 'unprecedented', 'over', 'decades', 'to', 'millennia.1', 'satellites', 'and', 'other', 'technological', 'advances', 'have', 'enabled', 'scientists', 'to', 'see', 'the', 'big', 'picture', ',', 'collecting', 'many', 'different', 'types', 'of', 'information', 'about', 'our', 'planet', 'and', 'its', 'climate', 'on', 'a', 'global', 'scale', '.', 'this', 'body', 'of', 'data', ',', 'collected', 'over', 'many', 'years', ',', 'reveals', 'the', 'signals', 'of', 'a', 'changing', 'climate', '.', 'your', 'relying', 'on', 'emotion', 'or', 'opinion', '.', 'but', 'even', 'if', '97', '%', 'of', 'scientists', 'are', 'wrong', '-', 'why', 'would', 'you', 'want', 'to', 'live', 'in', 'smog', 'and', 'pollution', '?']",http current warm trend particular significance extremely likely great percent probability result human activity since century proceeding rate unprecedented decade satellite technological advance enable scientist see big picture collect many different type information planet climate global scale body data collect many year reveal signal change climate rely emotion opinion even scientist wrong would want live smog pollution
0,"['kb', 'your', 'argument', 'is', 'flawed', '...', 'satellite', 'technology', 'has', ""n't"", 'been', 'used', 'for', 'millennia', 'as', 'suggested', ',', 'ice', 'core', 'samples', 'from', 'the', 'high', 'arctic', 'and', 'antarctica', 'have', 'provided', 'air', 'quality', 'history', 'for', 'thousands', 'of', 'years', 'they', 'show', '``', 'cycles', ""''"", 'of', 'warming', 'and', 'cooling', '.', 'fossilized', 'remains', 'of', 'palm', 'trees', 'have', 'been', 'found', 'in', 'the', 'arctic', '.', 'enough', 'with', 'the', '``', 'false', ""''"", 'news', '.']",kb argument flaw satellite technology use millennium suggest ice core sample high arctic antarctica provide air quality history thousand year show cycle warm cool fossilize remains palm tree find arctic enough false news
0,"['co2', 'is', 'not', 'pollution', '!']",pollution
0,"['it', 'isnt', 'false', 'news', '...', 'you', 'just', 'do', 'not', 'agree', 'with', 'nasa', 'scientists', 'or', 'nobel', 'prize', 'winners', '.', 'cool', '.', 'but', 'until', 'you', 'show', 'me', 'credible', 'and', 'peer', 'reviewed', 'research', 'that', 'you', 'base', 'your', 'opinion', 'on', '...', 'it', 'doesnt', 'matter']",isnt false news agree nasa scientist nobel prize winner cool show credible peer review research base opinion doesnt matter
0,"['kb', ',', 'the', '97', '%', 'myth', 'has', 'been', 'debunked', '.', 'it', 'was', 'a', 'poll', 'taken', 'by', 'a', 'celebrity/website', 'jockey', 'john', 'cook', ',', 'asking', 'for', 'papers', 'to', 'be', 'submitted', 'for', 'a', 'study', '.', 'he', 'then', 'cherry', 'picked', 'the', 'papers', 'that', 'were', 'slightly', 'to', 'very', 'favorable', 'to', 'agw', '.', 'he', 'then', 'polled', 'these', 'scientists', 'on', 'whether', 'they', 'believed', 'the', 'climate', 'changed', '.', 'i', ""'m"", 'actually', 'more', 'concerned', 'the', 'number', 'was', ""n't"", '100', '%', 'because', 'if', 'you', 'do', ""n't"", 'believe', 'the', 'climate', 'changes', 'then', 'you', ""'re"", 'note', 'very', 'observant', '.', 'there', 'are', 'all', 'kinds', 'of', 'reputable', 'sites', 'that', 'point', 'out', 'the', 'fraud', 'that', 'the', '97', '%', 'statement', 'is', '.']",kb myth debunk poll take jockey john cook ask paper submit study cherry pick paper slightly favorable agw poll scientist whether believe climate change actually concerned number believe climate change note observant kind reputable site point fraud statement
1,"['all', 'city', 'public', 'transportation', 'should', 'be', 'integrated', 'so', 'that', 'you', 'can', 'go', 'from', 'one', 'mode', '(', 'commuter', 'train', 'for', 'example', ')', 'to', 'another', '(', 'subway', 'system', 'or', 'bus', ')', 'and', 'from', 'one', 'city', 'to', 'another', 'where', 'possible', '.', 'more', 'money', 'should', 'be', 'spent', 'on', 'building', 'subways', 'and', 'rail', 'lines', 'instead', 'of', 'highways', '.']",city public transportation integrate go one mode commuter train example another subway system bus one city another possible money spend building subway rail line instead highway
1,"['help', 'all', 'canadians', 'recognize', 'the', 'incredible', 'resources', 'we', 'control', 'and', 'the', 'environmentally', 'progressive', 'way', 'we', 'are', 'producing', 'them', ',', 'for', 'the', 'benefit', 'of', 'our', 'citizens', 'and', 'the', 'world', '.', 'pushing', 'renewables', 'is', 'regressive', ',', 'relying', 'on', 'poor', ',', 'unreliable', 'and', 'expensive', 'technologies', '(', 'solar', ',', 'wind', ')', 'which', 'increases', 'energy', 'costs', ',', 'falling', 'directly', 'on', 'the', 'poorest', 'members', 'of', 'society', '.', 'further', ',', 'high', 'energy', 'prices', 'deter', 'industry', ',', 'costing', 'economic', 'development', 'and', 'jobs', 'for', 'the', 'people', 'who', 'need', 'them', 'the', 'most', '!']",help canadian recognize incredible resource control environmentally progressive way produce benefit citizen world push renewables regressive rely poor unreliable expensive technology solar wind increase energy cost fall directly poor member society high energy price deter industry cost economic development job people need
0,"['remove', 'equalization', 'payments', 'so', 'that', 'the', 'rest', 'of', 'canada', 'realizes', 'the', 'transition', 'to', 'renewable', 'energy', 'is', ""n't"", 'free', 'and', 'electric', 'cars', 'are', 'not', 'attainable', 'through', 'ei', 'so', 'stop', 'trying', 'to', 'kill', 'canada', ""'"", 's', 'economy', '.', 'develop', 'our', 'resources', 'with', 'a', 'carbon', 'tax', 'that', 'goes', 'directly', 'into', 'renewable', 'r', '&', 'd', 'and', 'at', 'a', 'level', 'that', 'does', ""n't"", 'send', 'even', 'more', 'investment', 'out', 'of', 'our', 'country', '.']",remove equalization payment rest canada realize transition renewable energy free electric car attainable ei stop try kill canada economy develop resource carbon tax go directly renewable r level send even investment country
1,"['more', 'renewable', 'energy']",renewable energy
1,"['stop', 'focusing', 'on', 'expensive', 'replacements', 'for', 'what', 'we', 'already', 'have', '...', 'let', 'the', 'free', 'market', 'expand', 'and', 'flourish', '....', 'as', 'this', 'happens', 'we', 'will', 'be', 'able', 'to', 'eliminate', 'our', 'huge', 'debt', 'ridden', 'government', 'into', 'a', 'lean', 'and', 'powerful', 'one', 'who', 'can', 'afford', 'to', 'experiment', 'with', 'with', 'all', 'sorts', 'of', 'alternative', 'energy', 'and', 'thoughts', '....', 'right', 'now', 'you', 'are', 'just', 'making', 'us', 'uncompetitive', '.....']",stop focusing expensive replacement already let free market expand flourish happen able eliminate huge debt ridden government lean powerful one afford experiment sort alternative energy thought right make u uncompetitive
0,"['free', 'market', 'is', 'the', 'states', 'causes', 'recessions', 'and', 'unrest', 'due', 'to', 'inequality', '.', 'i', 'believe', 'people', 'should', 'be', 'forced', 'to', 'learn', 'history', 'and', 'modern', 'economics', 'before', 'they', 'are', 'allowed', 'to', 'vote', '.']",free market state cause recession unrest due inequality believe people force learn history modern economics allow vote
1,"['scrap', 'the', 'parkway', 'idea', 'for', 'peterborough', '.', 'increase', 'the', 'number', 'of', 'bike', 'lanes', '.', 'use', 'electric', 'vehicles', 'where', 'feasible', 'for', 'public', 'transportation', '.']",scrap parkway idea peterborough increase number bike lane use electric vehicle feasible public transportation
1,"['its', 'a', 'fact', 'that', 'canada', 'currently', 'spends', '$', '35', 'million', 'a', 'day', 'importing', 'foreign', 'oil', 'from', 'countries', 'such', 'as', 'china', ',', 'saudi', 'arabia', ',', 'nigeria', 'and', 'venezuela', 'where', 'there', 'are', 'no', 'ethics', 'regarding', 'human', 'rights', 'or', 'environmental', 'protection', '.', 'we', 'could', 'provide', 'this', 'oil', 'ourselves', 'saving', 'this', 'money', 'and', 'generating', 'more', '!', '!', '!', 'canada', 'and', 'alberta', 'oil', 'is', 'the', 'cleanest', 'and', 'safest', 'oil', 'used', 'on', 'the', 'planet', 'with', 'canada', 'having', 'less', 'than', '2', '%', 'of', 'the', 'total', 'world', ""'s"", 'emissions', '.', 'china', 'is', 'over', '35', '%', '.', 'energy', 'east', 'may', 'be', 'just', 'one', 'pipeline', 'but', 'it', 'will', 'have', 'a', 'dramatic', 'impact', 'on', 'canada', ':', '•', '14,000', 'jobs', 'during', 'development', 'and', 'construction', ';', '•', '$', '55', 'billion', 'contributed', 'to', 'canada', '’', 's', 'gdp', ';', '•', '$', '10', 'billion', 'in', 'federal', 'and', 'provincial', 'taxes', '–', 'money', 'for', 'health', 'care', 'and', 'more', 'teachers', ';', 'and•', 'allow', 'canadian', 'oil', 'to', 'move', 'from', 'west', 'to', 'east', 'and', 'beyond', 'in', 'the', 'safest', 'and', 'most', 'environmentally-friendly', 'way', 'possible', 'and', 'allow', 'canada', 'to', 'stop', 'supporting', 'terrorist', 'countries', 'and', 'anti-human', 'rights', '.', 'trudeau', 'wants', 'to', 'get', 'more', 'money', 'from', 'small', 'business', 'and', 'from', 'canadians', '-', 'why', 'not', 'build', 'the', 'desperately', 'required', 'pipeline', 'and', 'unite', 'canada', 'like', 'we', 'did', 'with', 'the', 'railroad', '-', 'create', 'jobs', 'and', 'create', 'money', 'for', 'canada', '.', 'we', 'could', 'also', 'reduce', 'our', 'emissions', 'by', 'no', 'longer', 'having', 'oil', 'tankers', 'show', 'up', 'on', 'our', 'shores', 'spewing', 'waste', 'and', 'pollution', 'into', 'canadian', 'air', 'space', '.', 'or', 'no', 'we', 'can', 'continue', 'to', 'buy', 'dirty', ',', 'anti-humanitarian', ',', 'terrorist', ',', 'environmentally', 'unfriendly', 'oil', 'from', 'outside', 'canada', '.', 'well', 'being', 'canadian', 'i', ""'m"", 'pretty', 'sure', 'trudeau', 'and', 'the', 'rest', 'of', 'the', 'completely', 'uninformed', 'environmentalist', 'canadians', 'will', 'choose', 'outside', 'oil', 'over', 'our', 'own', 'clean', 'and', 'safe', 'product', '.']",fact canada currently spend million day import foreign oil country china saudi arabia nigeria venezuela ethic regard human right environmental protection could provide oil save money generate canada alberta oil cleanest safe oil use planet canada less total world emission china energy east may one pipeline dramatic impact canada job development construction billion contribute canada gdp billion federal provincial tax money health care teacher allow canadian oil move west east beyond safest way possible allow canada stop support terrorist country right trudeau want get money small business canadian build desperately required pipeline unite canada like railroad create job create money canada could also reduce emission long oil tanker show shore spew waste pollution canadian air space continue buy dirty terrorist environmentally unfriendly oil outside canada well canadian pretty sure trudeau rest completely uninformed environmentalist canadian choose outside oil clean safe product
0,"['you', 'are', 'right', 'that', 'there', 'is', 'no', 'way', 'to', 'understand', 'to', 'import', 'crude', '.', 'use', 'yours', 'instead', '.']",right way understand import crude use instead
0,"['we', 'should', 'have', 'a', 'boycot', 'to', 'dirty', 'unethical', 'products', 'including', 'oil', '.', 'our', 'governments', 'are', 'hypicrical', '.']",boycot dirty unethical product include oil government hypicrical
0,"['canada', 'is', 'a', 'great', 'country', 'and', 'has', 'been', 'blessed', 'with', 'natural', 'resources', '.', 'does', 'it', 'make', 'senses', 'that', 'we', 'import', 'and', 'process', 'crude', 'from', 'other', 'countries', 'and', 'not', 'develope', 'our', 'own', 'resources', '?']",canada great country bless natural resource make sens import process crude country develope resource
1,"['increase', 'public', 'transportation', 'to', 'and', 'out', 'of', 'toronto', 'for', 'those', 'that', 'live', 'in', 'surrounding', 'areas', 'such', 'as', 'milton', ',', 'hamilton', ',', 'and', 'stoney', 'creek', '.', 'this', 'would', 'alleviate', 'the', 'amount', 'of', 'drivers', 'on', 'the', 'road', 'and', '401', 'traffic', '.', 'it', 'would', 'also', 'be', 'a', 'good', 'way', 'to', 'reduce', 'carbon', 'footprints', '.']",increase public transportation toronto live surround area milton hamilton stoney creek would alleviate amount driver road traffic would also good way reduce carbon footprint
1,"['if', 'canada', ""'s"", 'government', 'continues', 'to', 'ruin', 'the', 'existing', 'economy', 'that', 'provides', 'absolutely', 'everything', 'that', 'makes', 'every', 'ones', 'lives', 'comfortable', 'by', 'trashing', 'the', 'oil', 'and', 'gas', 'industry', ',', 'there', 'will', 'be', 'no', 'change', 'of', 'surviving', 'to', 'become', 'a', 'renewable', 'energy', 'based', 'country', '.', 'while', 'canada', 'is', 'self', 'destructing', 'the', 'most', 'important', 'asset', 'in', 'our', 'country', '(', 'oil', 'and', 'gas', ')', 'the', 'rest', 'of', 'the', 'world', 'are', 'capitalizing', 'on', 'theirs', 'and', 'when', 'canada', 'has', 'collapsed', 'they', 'will', 'be', 'in', 'good', 'shape', 'to', 'sell', 'us', 'our', 'energy', '.', 'we', 'just', 'wo', ""n't"", 'have', 'any', 'money', 'to', 'buy', 'their', 'energy', 'as', 'our', 'economy', 'will', 'be', 'in', 'the', 'toilet', 'and', 'our', 'ability', 'to', 'create', 'our', 'own', 'energy', 'will', 'have', 'long', 'been', 'destroyed', '.', 'renewable', 'energy', 'is', 'of', 'course', 'the', 'goal', 'and', 'over', 'the', 'next', '100', 'years', 'we', 'may', 'perhaps', 'be', 'partly', 'able', 'to', 'rely', 'on', 'it', '.', 'but', 'our', 'government', 'seems', 'determined', 'to', 'try', 'to', 'kill', 'oil', 'and', 'gas', 'decades', 'before', 'we', 'have', 'proper', 'viable', 'alternatives', '.', 'that', 'will', 'kill', 'canada', 'and', 'empower', 'other', 'countries', 'who', 'are', 'exploiting', 'their', 'natural', 'resources', 'with', 'a', 'realistic', 'view', 'of', 'when', 'and', 'how', 'they', 'may', 'be', 'replaced', '.']",canada government continue ruin exist economy provide absolutely everything make every one live comfortable trash oil gas industry change survive become renewable energy base country canada self destruct important asset country oil gas rest world capitalize canada collapse good shape sell u energy wo money buy energy economy toilet ability create energy long destroy renewable energy course goal next year may perhaps partly able rely government seem determine try kill oil gas decade proper viable alternative kill canada empower country exploit natural resource realistic view may replace
0,"['our', 'country', 'is', 'slowly', 'being', 'sold', 'to', 'foreign', 'interests', '.', 'they', 'will', 'develop', 'the', 'resources', 'at', 'will', 'and', 'on', 'demand', 'our', 'government', 't', 'will', 'have', 'so', 'say', '.', 'sell', 'outs', '.']",country slowly sell foreign interest develop resource demand government say sell out
1,"['make', 'people', 'wear', 'multiple', 'layers', 'of', 'clothing', 'instead', 'of', 'heating', 'their', 'home', '.']",make people wear multiple layer clothe instead heat home
0,"['vancouver', 'is', 'banning', 'natural', 'gas', 'so', 'they', 'are', 'well', 'on', 'the', 'way', 'back', 'to', 'the', 'caveman', 'era', '.', 'i', 'would', 'love', 'to', 'close', 'the', 'valve', 'on', 'transmountain', 'pipeline', 'for', 'a', 'couple', 'weeks', 'and', 'see', 'how', 'they', 'make', 'out', 'in', 'the', 'middle', 'of', 'winter', 'without', 'any', 'oil', '!']",vancouver ban natural gas well way back caveman era would love close valve transmountain pipeline couple week see make middle winter without oil
1,"['generate', 'electricity', 'by', 'burning', 'wood', 'since', 'it', 'is', 'green', '.']",generate electricity burn wood since green
0,"['we', 'should', 'indeed', 'burn', 'wood', '.', 'thunder', 'bay', 'has', 'a', 'clean', 'wood', 'fired', 'plant', 'as', 'the', 'carbon', 'emitted', 'into', 'the', 'environment', 'is', 'absorbed', 'by', 'the', 'nearby', 'environment', 'is', 'a', 'complimentary', 'manner', '.', 'not', 'many', 'trees', 'are', 'required', 'to', 'keep', 'the', 'plant', 'going', 'in', 'regards', 'to', 'the', 'nearby', 'forest', ',']",indeed burn wood thunder bay clean wood fire plant carbon emit environment absorb nearby environment complimentary manner many tree require keep plant go regard nearby forest
1,"['require', 'that', 'all', 'capital', 'projects', 'nationwide', 'receive', 'federal', 'approval', 'of', 'lifetime', 'emissions', 'to', 'ensure', 'effective', 'management', '.', 'strike', 'committees', 'that', 'seek', 'public', 'opinion', 'coast', 'to', 'coast', 'with', 'a', 'three', 'year', 'approval', 'process', 'for', 'all', 'proposed', 'projects', '.', 'all', 'applicants', 'for', 'projects', 'would', 'need', 'to', 'account', 'and', 'be', 'responsible', 'for', 'carbon', 'taxes', 'through', 'the', 'lifetime', 'of', 'the', 'project', '.', 'exceptions', 'should', 'not', 'be', 'given', 'with', 'approvals', 'applying', 'equally', 'to', 'the', 'oil', 'and', 'gas', ',', 'auto', ',', 'aerospace', ',', 'construction', 'and', 'agriculture', 'industries', '.']",require capital project nationwide receive federal approval lifetime emission ensure effective management strike committee seek public opinion coast coast three year approval process propose project applicant project would need account responsible carbon tax lifetime project exception give approval apply equally oil gas auto aerospace construction agriculture industry
0,"['absolutely', 'ridonkeylous', ',', 'you', 'use', 'natural', 'gas', 'to', 'heat', 'your', 'home', '?', 'when', 'you', 'flush', 'your', 'toilet', 'just', 'where', 'and', 'how', 'do', 'you', 'think', 'your', 'business', 'goes', 'when', 'you', 'hit', 'that', 'little', 'lever', 'on', 'your', 'throne', '?', 'when', 'you', 'go', 'to', 'your', 'kitchen', 'sink', 'to', 'get', 'a', 'glass', 'of', 'water', ',', 'how', 'does', 'that', 'get', 'to', 'your', 'tap', '?']",absolutely ridonkeylous use natural gas heat home flush toilet think business go hit little lever throne go kitchen sink get glass water get tap
1,"['we', 'should', 'emulate', 'north', 'korea', '.', 'have', 'you', 'ever', 'seen', 'satellite', 'imagery', 'of', 'the', 'country', 'at', 'night', '.', 'it', ""'s"", 'really', 'dark', '.', 'no', 'wasted', 'energy', 'there', 'and', 'the', 'bonus', 'is', 'that', 'we', 'keep', 'those', 'greedy', 'capitalists', 'from', 'making', 'a', 'profit', 'off', 'someone', 'else', ""'s"", 'back', '.']",emulate north korea ever see satellite imagery country night really dark wasted energy bonus keep greedy capitalist make profit someone else back
0,['lol'],lol
0,"['with', 'turdo', 'in', 'charge', 'we', 'should', 'be', 'there', 'in', 'no', 'time', '.....']",turdo charge time
0,"['you', 'are', 'a', 'joke', '.', 'we', 'should', 'not', 'emulate', 'those', 'bass', 'a', 'clear', 'ds', 'folk', '.']",joke emulate bass clear d folk
1,"['the', 'free', 'market', 'can', 'better', 'allocate', 'resources', 'than', 'government', 'entities', 'can', '.', 'stop', 'bailouts', 'stop', 'the', 'carbon', 'tax', 'listen', 'to', 'what', 'murrayrothbard', ',', 'ludvig', 'von', 'mises', ',', 'henry', 'hazlitt', ',', 'milton', 'friedman', 'and', 'f.a', '.', 'hayek', 'has', 'to', 'say', 'about', 'government', 'policies', '.']",free market better allocate resource government entity stop bailouts stop carbon tax listen murrayrothbard ludvig von mi henry hazlitt milton friedman hayek say government policy
0,"['less', 'government', '...', 'much', 'less', '.']",less government much less
1,"['i', ""'m"", 'a', 'bit', 'disappointed', 'in', 'the', 'lack', 'of', 'leadership', 'from', 'the', 'federal', 'government', 'regarding', 'elimination', 'of', 'the', 'massive', 'amount', 'of', 'oil', 'tanker', 'traffic', 'in', 'the', 'st', 'lawrence', '.', '80', 'million', 'litres', 'of', 'foreign', 'crude', 'oil', 'is', 'shipped', 'there', 'every', 'day', '.', 'the', 'energy', 'east', 'pipeline', 'would', 'have', 'solved', 'that', 'plus', 'kept', 'billions', 'of', 'dollars', 'out', 'of', 'the', 'hands', 'of', 'corrupt', 'regimes', 'with', 'poor', 'environmental', 'standards', 'and', 'even', 'worse', 'human', 'rights', 'standards', '.', 'all', 'to', 'appease', 'a', 'few', 'selfish', 'noisemakers', 'like', 'mayor', 'denis', '.', 'pure', 'politics', '.']",bit disappointed lack leadership federal government regard elimination massive amount oil tanker traffic st lawrence million litre foreign crude oil ship every day energy east pipeline would solve plus keep billion dollar hand corrupt regime poor environmental standard even bad human right standard appease selfish noisemaker like mayor denis pure politics
0,"['besides', 'that', 'st', 'lawrance', 'sea', 'way', 'is', 'the', 'place', 'that', 'sewer', 'dumped', 'into', 'by', 'the', 'city', 'of', 'montreal', '.', 'this', 'is', 'the', 'case', 'that', 'studied', 'by', 'some', 'universities', 'around', 'the', 'world', '.']",besides st lawrance sea way place sewer dump city montreal case study university around world
0,"['its', 'far', 'cheaper', 'on', 'the', 'east', 'coast', 'to', 'import', 'oil', 'then', 'it', 'is', 'to', 'transport', 'oil', 'across', 'canada', 'from', 'alberta', 'in', 'ontario', '.']",far cheap east coast import oil transport oil across canada alberta ontario
